ngram,phones,words,file,start_s,end_s
triphone,ʁ y m,brume,4-2.wav,16.290,16.640
triphone,y m e,brume épaisse,4-2.wav,16.410,16.830
triphone,m e p,brume épaisse,4-2.wav,16.540,16.960
triphone,e p ɛ,épaisse,4-2.wav,16.720,17.110
triphone,p ɛ s,épaisse,4-2.wav,16.830,17.190
triphone,ɛ s s,épaisse s'est,4-2.wav,16.960,17.340
triphone,s s ɛ,épaisse s'est,4-2.wav,17.110,17.390
triphone,s ɛ f,s'est formée,4-2.wav,17.190,17.510
triphone,ɛ f ɔ,s'est formée,4-2.wav,17.340,17.570
triphone,f ɔ ʁ,formée,4-2.wav,17.390,17.630
triphone,ɔ ʁ m,formée,4-2.wav,17.510,17.720
triphone,ʁ m e,formée,4-2.wav,17.570,17.820
triphone,m e s,formée sur,4-2.wav,17.630,17.940
triphone,e s y,formée sur,4-2.wav,17.720,17.990
triphone,s y ʁ,sur,4-2.wav,17.820,18.050
triphone,y ʁ l,sur la,4-2.wav,17.940,18.110
triphone,ʁ l a,sur la,4-2.wav,17.990,18.180
triphone,l a m,la mer,4-2.wav,18.050,18.300
triphone,a m ɛ,la mer,4-2.wav,18.110,18.480
triphone,m ɛ ʁ,mer,4-2.wav,18.180,18.770
diphone,l ø,le,5-1.wav,0.210,0.410
diphone,ø m,le menuisier,5-1.wav,0.340,0.620
diphone,m ə,menuisier,5-1.wav,0.410,0.640
diphone,ə n,menuisier,5-1.wav,0.620,0.770
diphone,n ɥ,menuisier,5-1.wav,0.640,0.780
diphone,ɥ i,menuisier,5-1.wav,0.770,0.910
diphone,i z,menuisier,5-1.wav,0.780,1.040
diphone,z j,menuisier,5-1.wav,0.910,1.090
diphone,j e,menuisier,5-1.wav,1.040,1.290
diphone,e a,menuisier a,5-1.wav,1.090,1.370
diphone,a s,a scié,5-1.wav,1.290,1.540
diphone,s j,scié,5-1.wav,1.370,1.690
diphone,j e,scié,5-1.wav,1.540,1.850
diphone,e y,scié une,5-1.wav,1.690,1.880
diphone,y n,une,5-1.wav,1.850,2.030
diphone,n p,une planche,5-1.wav,1.880,2.130
diphone,p l,planche,5-1.wav,2.030,2.200
diphone,l ɑ̃,planche,5-1.wav,2.130,2.320
diphone,ɑ̃ ʃ,planche,5-1.wav,2.200,2.440
diphone,ʃ e,planche et,5-1.wav,2.320,2.580
diphone,e l,et la,5-1.wav,2.490,2.690
diphone,l a,la,5-1.wav,2.580,2.780
diphone,a m,la maman,5-1.wav,2.690,5.170
diphone,m a,maman,5-1.wav,5.080,5.260
diphone,a m,maman,5-1.wav,5.170,5.350
diphone,m ɑ̃,maman,5-1.wav,5.260,5.440
diphone,ɑ̃ a,maman a,5-1.wav,5.350,5.530
diphone,a p,a préparé,5-1.wav,5.440,5.580
diphone,p ʁ,préparé,5-1.wav,5.530,5.670
diphone,ʁ e,préparé,5-1.wav,5.580,5.730
diphone,e p,préparé,5-1.wav,5.670,5.820
diphone,p a,préparé,5-1.wav,5.730,5.890
diphone,a ʁ,préparé,5-1.wav,5.820,5.970
diphone,ʁ e,préparé,5-1.wav,5.890,6.050
diphone,e y,préparé une,5-1.wav,5.970,6.170
diphone,y n,une,5-1.wav,6.050,6.290
diphone,n ɡ,une galette,5-1.wav,6.170,6.420
diphone,ɡ a,galette,5-1.wav,6.290,6.500
diphone,a l,galette,5-1.wav,6.420,6.580
diphone,l ɛ,galette,5-1.wav,6.500,6.710
diphone,ɛ t,galette,5-1.wav,6.580,6.800
diphone,t p,galette pour,5-1.wav,6.710,6.930
diphone,p u,pour,5-1.wav,6.800,6.980
diphone,u ʁ,pour,5-1.wav,6.930,7.040
diphone,ʁ ʒ,pour jeudi,5-1.wav,6.980,7.180
diphone,ʒ ø,jeudi,5-1.wav,7.040,7.240
diphone,ø d,jeudi,5-1.wav,7.180,7.350
diphone,d i,jeudi,5-1.wav,7.240,7.550
diphone,i l,jeudi le,5-1.wav,7.350,8.750
diphone,l ø,le,5-1.wav,8.640,8.820
diphone,ø f,le football,5-1.wav,8.750,8.960
diphone,f u,football,5-1.wav,8.820,9.020
diphone,u t,football,5-1.wav,8.960,9.080
diphone,t b,football,5-1.wav,9.020,9.130
diphone,b o,football,5-1.wav,9.080,9.260
diphone,o l,football,5-1.wav,9.130,9.520
diphone,l v,football voilà,5-1.wav,9.260,9.910
diphone,v w,voilà,5-1.wav,9.850,9.950
diphone,w a,voilà,5-1.wav,9.910,10.000
diphone,a l,voilà,5-1.wav,9.950,10.050
diphone,l a,voilà,5-1.wav,10.000,10.130
diphone,a s,voilà ce,5-1.wav,10.050,10.220
diphone,s ə,ce,5-1.wav,10.130,10.240
diphone,ə c,ce qui,5-1.wav,10.220,10.370
diphone,c i,qui,5-1.wav,10.240,10.420
diphone,i l,qui l'intéresse,5-1.wav,10.370,10.480
diphone,l ɛ̃,l'intéresse,5-1.wav,10.420,10.560
diphone,ɛ̃ t,l'intéresse,5-1.wav,10.480,10.640
diphone,t e,l'intéresse,5-1.wav,10.560,10.700
diphone,e ʁ,l'intéresse,5-1.wav,10.640,10.760
diphone,ʁ ɛ,l'intéresse,5-1.wav,10.700,10.880
diphone,ɛ s,l'intéresse,5-1.wav,10.760,11.200
diphone,s s,l'intéresse c'est,5-1.wav,10.880,12.350
diphone,s ɛ,c'est,5-1.wav,12.220,12.400
diphone,ɛ t,c'est,5-1.wav,12.350,12.480
diphone,t ɛ̃,c'est un,5-1.wav,12.400,12.580
diphone,ɛ̃ ʃ,un charmant,5-1.wav,12.480,12.720
diphone,ʃ a,charmant,5-1.wav,12.580,12.780
diphone,a ʁ,charmant,5-1.wav,12.720,12.850
diphone,ʁ m,charmant,5-1.wav,12.780,12.920
diphone,m ɑ̃,charmant,5-1.wav,12.850,12.990
diphone,ɑ̃ s,charmant spectacle,5-1.wav,12.920,13.060
diphone,s p,spectacle,5-1.wav,12.990,13.130
diphone,p ɛ,spectacle,5-1.wav,13.060,13.180
diphone,ɛ k,spectacle,5-1.wav,13.130,13.280
diphone,k t,spectacle,5-1.wav,13.180,13.330
diphone,t a,spectacle,5-1.wav,13.280,13.440
diphone,a k,spectacle,5-1.wav,13.330,13.530
diphone,k l,spectacle,5-1.wav,13.440,13.650
diphone,l ʒ,spectacle je,5-1.wav,13.530,13.800
diphone,ʒ ə,je,5-1.wav,13.700,13.820
diphone,ə t,je t'assure,5-1.wav,13.800,13.940
diphone,t a,t'assure,5-1.wav,13.820,14.020
diphone,a s,t'assure,5-1.wav,13.940,14.160
diphone,s y,t'assure,5-1.wav,14.020,14.290
diphone,y ʁ,t'assure,5-1.wav,14.160,14.540
diphone,ʁ i,t'assure ils,5-1.wav,14.290,15.680
diphone,i l,ils,5-1.wav,15.610,15.740
diphone,l m,ils m'ont,5-1.wav,15.680,15.830
diphone,m ɔ̃,m'ont,5-1.wav,15.740,15.900
diphone,ɔ̃ a,m'ont apporté,5-1.wav,15.830,16.080
diphone,a p,apporté,5-1.wav,15.900,16.160
diphone,p ɔ,apporté,5-1.wav,16.080,16.200
diphone,ɔ ʁ,apporté,5-1.wav,16.160,16.310
diphone,ʁ t,apporté,5-1.wav,16.200,16.360
diphone,t e,apporté,5-1.wav,16.310,16.460
diphone,e d,apporté des,5-1.wav,16.360,16.500
diphone,d e,des,5-1.wav,16.460,16.570
diphone,e f,des friandises,5-1.wav,16.500,16.640
diphone,f ʁ,friandises,5-1.wav,16.570,16.730
diphone,ʁ i,friandises,5-1.wav,16.640,16.760
diphone,i j,friandises,5-1.wav,16.730,16.850
diphone,j ɑ̃,friandises,5-1.wav,16.760,16.940
diphone,ɑ̃ d,friandises,5-1.wav,16.850,17.040
diphone,d i,friandises,5-1.wav,16.940,17.200
diphone,i z,friandises,5-1.wav,17.040,17.340
diphone,z a,friandises à,5-1.wav,17.200,17.460
diphone,a m,à mon,5-1.wav,17.370,17.560
diphone,m ɔ̃,mon,5-1.wav,17.460,17.700
diphone,ɔ̃ a,mon anniversaire,5-1.wav,17.560,17.780
diphone,a ɲ,anniversaire,5-1.wav,17.700,17.880
diphone,ɲ i,anniversaire,5-1.wav,17.780,17.960
diphone,i v,anniversaire,5-1.wav,17.880,18.030
diphone,v ɛ,anniversaire,5-1.wav,17.960,18.070
diphone,ɛ ʁ,anniversaire,5-1.wav,18.030,18.170
diphone,ʁ s,anniversaire,5-1.wav,18.070,18.300
diphone,s ɛ,anniversaire,5-1.wav,18.170,18.410
diphone,ɛ ʁ,anniversaire,5-1.wav,18.300,18.600
triphone,l ø m,le menuisier,5-1.wav,0.210,0.620
triphone,ø m ə,le menuisier,5-1.wav,0.340,0.640
triphone,m ə n,menuisier,5-1.wav,0.410,0.770
triphone,ə n ɥ,menuisier,5-1.wav,0.620,0.780
triphone,n ɥ i,menuisier,5-1.wav,0.640,0.910
triphone,ɥ i z,menuisier,5-1.wav,0.770,1.040
triphone,i z j,menuisier,5-1.wav,0.780,1.090
triphone,z j e,menuisier,5-1.wav,0.910,1.290
triphone,j e a,menuisier a,5-1.wav,1.040,1.370
triphone,e a s,menuisier a scié,5-1.wav,1.090,1.540
triphone,a s j,a scié,5-1.wav,1.290,1.690
triphone,s j e,scié,5-1.wav,1.370,1.850
triphone,j e y,scié une,5-1.wav,1.540,1.880
triphone,e y n,scié une,5-1.wav,1.690,2.030
triphone,y n p,une planche,5-1.wav,1.850,2.130
triphone,n p l,une planche,5-1.wav,1.880,2.200
triphone,p l ɑ̃,planche,5-1.wav,2.030,2.320
triphone,l ɑ̃ ʃ,planche,5-1.wav,2.130,2.440
triphone,ɑ̃ ʃ e,planche et,5-1.wav,2.200,2.580
triphone,ʃ e l,planche et la,5-1.wav,2.320,2.690
triphone,e l a,et la,5-1.wav,2.490,2.780
triphone,l a m,la maman,5-1.wav,2.580,5.170
triphone,a m a,la maman,5-1.wav,2.690,5.260
triphone,m a m,maman,5-1.wav,5.080,5.350
triphone,a m ɑ̃,maman,5-1.wav,5.170,5.440
triphone,m ɑ̃ a,maman a,5-1.wav,5.260,5.530
triphone,ɑ̃ a p,maman a préparé,5-1.wav,5.350,5.580
triphone,a p ʁ,a préparé,5-1.wav,5.440,5.670
triphone,p ʁ e,préparé,5-1.wav,5.530,5.730
triphone,ʁ e p,préparé,5-1.wav,5.580,5.820
triphone,e p a,préparé,5-1.wav,5.670,5.890
triphone,p a ʁ,préparé,5-1.wav,5.730,5.970
triphone,a ʁ e,préparé,5-1.wav,5.820,6.050
triphone,ʁ e y,préparé une,5-1.wav,5.890,6.170
triphone,e y n,préparé une,5-1.wav,5.970,6.290
triphone,y n ɡ,une galette,5-1.wav,6.050,6.420
triphone,n ɡ a,une galette,5-1.wav,6.170,6.500
triphone,ɡ a l,galette,5-1.wav,6.290,6.580
triphone,a l ɛ,galette,5-1.wav,6.420,6.710
triphone,l ɛ t,galette,5-1.wav,6.500,6.800
triphone,ɛ t p,galette pour,5-1.wav,6.580,6.930
triphone,t p u,galette pour,5-1.wav,6.710,6.980
triphone,p u ʁ,pour,5-1.wav,6.800,7.040
triphone,u ʁ ʒ,pour jeudi,5-1.wav,6.930,7.180
triphone,ʁ ʒ ø,pour jeudi,5-1.wav,6.980,7.240
triphone,ʒ ø d,jeudi,5-1.wav,7.040,7.350
triphone,ø d i,jeudi,5-1.wav,7.180,7.550
triphone,d i l,jeudi le,5-1.wav,7.240,8.750
triphone,i l ø,jeudi le,5-1.wav,7.350,8.820
triphone,l ø f,le football,5-1.wav,8.640,8.960
triphone,ø f u,le football,5-1.wav,8.750,9.020
triphone,f u t,football,5-1.wav,8.820,9.080
triphone,u t b,football,5-1.wav,8.960,9.130
triphone,t b o,football,5-1.wav,9.020,9.260
triphone,b o l,football,5-1.wav,9.080,9.520
triphone,o l v,football voilà,5-1.wav,9.130,9.910
triphone,l v w,football voilà,5-1.wav,9.260,9.950
triphone,v w a,voilà,5-1.wav,9.850,10.000
triphone,w a l,voilà,5-1.wav,9.910,10.050
triphone,a l a,voilà,5-1.wav,9.950,10.130
triphone,l a s,voilà ce,5-1.wav,10.000,10.220
triphone,a s ə,voilà ce,5-1.wav,10.050,10.240
triphone,s ə c,ce qui,5-1.wav,10.130,10.370
triphone,ə c i,ce qui,5-1.wav,10.220,10.420
triphone,c i l,qui l'intéresse,5-1.wav,10.240,10.480
triphone,i l ɛ̃,qui l'intéresse,5-1.wav,10.370,10.560
triphone,l ɛ̃ t,l'intéresse,5-1.wav,10.420,10.640
triphone,ɛ̃ t e,l'intéresse,5-1.wav,10.480,10.700
triphone,t e ʁ,l'intéresse,5-1.wav,10.560,10.760
triphone,e ʁ ɛ,l'intéresse,5-1.wav,10.640,10.880
triphone,ʁ ɛ s,l'intéresse,5-1.wav,10.700,11.200
triphone,ɛ s s,l'intéresse c'est,5-1.wav,10.760,12.350
triphone,s s ɛ,l'intéresse c'est,5-1.wav,10.880,12.400
triphone,s ɛ t,c'est,5-1.wav,12.220,12.480
triphone,ɛ t ɛ̃,c'est un,5-1.wav,12.350,12.580
triphone,t ɛ̃ ʃ,c'est un charmant,5-1.wav,12.400,12.720
triphone,ɛ̃ ʃ a,un charmant,5-1.wav,12.480,12.780
triphone,ʃ a ʁ,charmant,5-1.wav,12.580,12.850
triphone,a ʁ m,charmant,5-1.wav,12.720,12.920
triphone,ʁ m ɑ̃,charmant,5-1.wav,12.780,12.990
triphone,m ɑ̃ s,charmant spectacle,5-1.wav,12.850,13.060
triphone,ɑ̃ s p,charmant spectacle,5-1.wav,12.920,13.130
triphone,s p ɛ,spectacle,5-1.wav,12.990,13.180
triphone,p ɛ k,spectacle,5-1.wav,13.060,13.280
triphone,ɛ k t,spectacle,5-1.wav,13.130,13.330
triphone,k t a,spectacle,5-1.wav,13.180,13.440
triphone,t a k,spectacle,5-1.wav,13.280,13.530
triphone,a k l,spectacle,5-1.wav,13.330,13.650
triphone,k l ʒ,spectacle je,5-1.wav,13.440,13.800
triphone,l ʒ ə,spectacle je,5-1.wav,13.530,13.820
triphone,ʒ ə t,je t'assure,5-1.wav,13.700,13.940
triphone,ə t a,je t'assure,5-1.wav,13.800,14.020
triphone,t a s,t'assure,5-1.wav,13.820,14.160
triphone,a s y,t'assure,5-1.wav,13.940,14.290
triphone,s y ʁ,t'assure,5-1.wav,14.020,14.540
triphone,y ʁ i,t'assure ils,5-1.wav,14.160,15.680
triphone,ʁ i l,t'assure ils,5-1.wav,14.290,15.740
triphone,i l m,ils m'ont,5-1.wav,15.610,15.830
triphone,l m ɔ̃,ils m'ont,5-1.wav,15.680,15.900
triphone,m ɔ̃ a,m'ont apporté,5-1.wav,15.740,16.080
triphone,ɔ̃ a p,m'ont apporté,5-1.wav,15.830,16.160
triphone,a p ɔ,apporté,5-1.wav,15.900,16.200
triphone,p ɔ ʁ,apporté,5-1.wav,16.080,16.310
triphone,ɔ ʁ t,apporté,5-1.wav,16.160,16.360
triphone,ʁ t e,apporté,5-1.wav,16.200,16.460
triphone,t e d,apporté des,5-1.wav,16.310,16.500
triphone,e d e,apporté des,5-1.wav,16.360,16.570
triphone,d e f,des friandises,5-1.wav,16.460,16.640
triphone,e f ʁ,des friandises,5-1.wav,16.500,16.730
triphone,f ʁ i,friandises,5-1.wav,16.570,16.760
triphone,ʁ i j,friandises,5-1.wav,16.640,16.850
triphone,i j ɑ̃,friandises,5-1.wav,16.730,16.940
triphone,j ɑ̃ d,friandises,5-1.wav,16.760,17.040
triphone,ɑ̃ d i,friandises,5-1.wav,16.850,17.200
triphone,d i z,friandises,5-1.wav,16.940,17.340
triphone,i z a,friandises à,5-1.wav,17.040,17.460
triphone,z a m,friandises à mon,5-1.wav,17.200,17.560
triphone,a m ɔ̃,à mon,5-1.wav,17.370,17.700
triphone,m ɔ̃ a,mon anniversaire,5-1.wav,17.460,17.780
triphone,ɔ̃ a ɲ,mon anniversaire,5-1.wav,17.560,17.880
triphone,a ɲ i,anniversaire,5-1.wav,17.700,17.960
triphone,ɲ i v,anniversaire,5-1.wav,17.780,18.030
triphone,i v ɛ,anniversaire,5-1.wav,17.880,18.070
triphone,v ɛ ʁ,anniversaire,5-1.wav,17.960,18.170
triphone,ɛ ʁ s,anniversaire,5-1.wav,18.030,18.300
triphone,ʁ s ɛ,anniversaire,5-1.wav,18.070,18.410
triphone,s ɛ ʁ,anniversaire,5-1.wav,18.170,18.600
diphone,s e,ces,5-2.wav,0.740,0.990
diphone,e e,ces élèves,5-2.wav,0.770,1.050
diphone,e l,élèves,5-2.wav,0.990,1.130
diphone,l ɛ,élèves,5-2.wav,1.050,1.270
diphone,ɛ v,élèves,5-2.wav,1.130,1.400
diphone,v p,élèves prendront,5-2.wav,1.270,1.440
diphone,p ʁ,prendront,5-2.wav,1.400,1.510
diphone,ʁ ɑ̃,prendront,5-2.wav,1.440,1.590
diphone,ɑ̃ d,prendront,5-2.wav,1.510,1.660
diphone,d ʁ,prendront,5-2.wav,1.590,1.740
diphone,ʁ ɔ̃,prendront,5-2.wav,1.660,1.810
diphone,ɔ̃ l,prendront l'autocar,5-2.wav,1.740,1.910
diphone,l o,l'autocar,5-2.wav,1.810,1.980
diphone,o t,l'autocar,5-2.wav,1.910,2.060
diphone,t o,l'autocar,5-2.wav,1.980,2.140
diphone,o k,l'autocar,5-2.wav,2.060,2.250
diphone,k a,l'autocar,5-2.wav,2.140,2.400
diphone,a ʁ,l'autocar,5-2.wav,2.250,2.570
diphone,ʁ t,l'autocar tout,5-2.wav,2.400,2.630
diphone,t u,tout,5-2.wav,2.570,2.760
diphone,u a,tout à,5-2.wav,2.630,2.910
diphone,a l,à l'heure,5-2.wav,2.790,2.980
diphone,l œ,l'heure,5-2.wav,2.910,3.140
diphone,œ ʁ,l'heure,5-2.wav,2.980,3.360
diphone,ʁ p,l'heure parfois,5-2.wav,3.140,4.530
diphone,p a,parfois,5-2.wav,4.470,4.580
diphone,a ʁ,parfois,5-2.wav,4.530,4.670
diphone,ʁ f,parfois,5-2.wav,4.580,4.770
diphone,f w,parfois,5-2.wav,4.670,4.830
diphone,w a,parfois,5-2.wav,4.770,5.120
diphone,a m,parfois mon,5-2.wav,4.830,5.240
diphone,m ɔ̃,mon,5-2.wav,5.180,5.370
diphone,ɔ̃ e,mon épicier,5-2.wav,5.240,5.460
diphone,e p,épicier,5-2.wav,5.370,5.550
diphone,p i,épicier,5-2.wav,5.460,5.610
diphone,i s,épicier,5-2.wav,5.550,5.750
diphone,s j,épicier,5-2.wav,5.610,5.810
diphone,j e,épicier,5-2.wav,5.750,5.890
diphone,e v,épicier vend,5-2.wav,5.810,6.100
diphone,v ɑ̃,vend,5-2.wav,5.960,6.220
diphone,ɑ̃ a,vend à,5-2.wav,6.100,6.360
diphone,a k,à crédit,5-2.wav,6.220,6.450
diphone,k ʁ,crédit,5-2.wav,6.360,6.540
diphone,ʁ e,crédit,5-2.wav,6.450,6.620
diphone,e d,crédit,5-2.wav,6.540,6.680
diphone,d i,crédit,5-2.wav,6.620,6.930
diphone,i p,crédit personne,5-2.wav,6.680,7.990
diphone,p ɛ,personne,5-2.wav,7.940,8.040
diphone,ɛ ʁ,personne,5-2.wav,7.990,8.140
diphone,ʁ s,personne,5-2.wav,8.040,8.240
diphone,s ɔ,personne,5-2.wav,8.140,8.360
diphone,ɔ n,personne,5-2.wav,8.240,8.470
diphone,n n,personne n'a,5-2.wav,8.360,8.510
diphone,n a,n'a,5-2.wav,8.470,8.560
diphone,a a,n'a applaudi,5-2.wav,8.510,8.710
diphone,a p,applaudi,5-2.wav,8.560,8.790
diphone,p l,applaudi,5-2.wav,8.710,8.840
diphone,l o,applaudi,5-2.wav,8.790,8.880
diphone,o d,applaudi,5-2.wav,8.840,8.960
diphone,d i,applaudi,5-2.wav,8.880,9.050
diphone,i s,applaudi ce,5-2.wav,8.960,9.200
diphone,s ə,ce,5-2.wav,9.050,9.220
diphone,ə b,ce beau,5-2.wav,9.200,9.350
diphone,b o,beau,5-2.wav,9.220,9.430
diphone,o d,beau discours,5-2.wav,9.350,9.490
diphone,d i,discours,5-2.wav,9.430,9.540
diphone,i s,discours,5-2.wav,9.490,9.640
diphone,s k,discours,5-2.wav,9.540,9.760
diphone,k u,discours,5-2.wav,9.640,9.880
diphone,u ʁ,discours,5-2.wav,9.760,10.080
diphone,ʁ ʒ,discours je,5-2.wav,9.880,11.240
diphone,ʒ ə,je,5-2.wav,11.090,11.260
diphone,ə m,je me,5-2.wav,11.240,11.360
diphone,m ø,me,5-2.wav,11.260,11.410
diphone,ø d,me demande,5-2.wav,11.360,11.490
diphone,d ə,demande,5-2.wav,11.410,11.510
diphone,ə m,demande,5-2.wav,11.490,11.600
diphone,m ɑ̃,demande,5-2.wav,11.510,11.710
diphone,ɑ̃ d,demande,5-2.wav,11.600,11.820
diphone,d p,demande pourquoi,5-2.wav,11.710,11.860
diphone,p u,pourquoi,5-2.wav,11.820,11.910
diphone,u ʁ,pourquoi,5-2.wav,11.860,12.020
diphone,ʁ k,pourquoi,5-2.wav,11.910,12.090
diphone,k w,pourquoi,5-2.wav,12.020,12.160
diphone,w a,pourquoi,5-2.wav,12.090,12.330
diphone,a ɔ̃,pourquoi on,5-2.wav,12.160,12.410
diphone,ɔ̃ k,on court,5-2.wav,12.330,12.540
diphone,k u,court,5-2.wav,12.410,12.600
diphone,u ʁ,court,5-2.wav,12.540,12.710
diphone,ʁ s,court sans,5-2.wav,12.600,12.820
diphone,s ɑ̃,sans,5-2.wav,12.710,12.910
diphone,ɑ̃ s,sans cesse,5-2.wav,12.820,13.060
diphone,s ɛ,cesse,5-2.wav,12.910,13.170
diphone,ɛ s,cesse,5-2.wav,13.060,13.530
diphone,s i,cesse il,5-2.wav,13.170,14.550
diphone,i l,il,5-2.wav,14.460,14.610
diphone,l s,il se,5-2.wav,14.550,14.770
diphone,s ə,se,5-2.wav,14.610,14.790
diphone,ə ʁ,se repent,5-2.wav,14.770,15.080
diphone,ʁ ə,repent,5-2.wav,14.790,15.360
diphone,ə p,repent,5-2.wav,15.080,15.390
diphone,p d,repent de,5-2.wav,15.360,15.450
diphone,d ə,de,5-2.wav,15.390,15.470
diphone,ə s,de ce,5-2.wav,15.450,15.600
diphone,s ə,ce,5-2.wav,15.470,15.620
diphone,ə c,ce qu'il,5-2.wav,15.600,15.750
diphone,c i,qu'il,5-2.wav,15.620,15.800
diphone,i l,qu'il,5-2.wav,15.750,15.870
diphone,l v,qu'il vient,5-2.wav,15.800,15.920
diphone,v j,vient,5-2.wav,15.870,16.020
diphone,j ɛ̃,vient,5-2.wav,15.920,16.090
diphone,ɛ̃ d,vient de,5-2.wav,16.020,16.150
diphone,d ə,de,5-2.wav,16.090,16.170
diphone,ə f,de faire,5-2.wav,16.150,16.350
diphone,f ɛ,faire,5-2.wav,16.170,16.510
diphone,ɛ ʁ,faire,5-2.wav,16.350,16.720
triphone,s e e,ces élèves,5-2.wav,0.740,1.050
triphone,e e l,ces élèves,5-2.wav,0.770,1.130
triphone,e l ɛ,élèves,5-2.wav,0.990,1.270
triphone,l ɛ v,élèves,5-2.wav,1.050,1.400
triphone,ɛ v p,élèves prendront,5-2.wav,1.130,1.440
triphone,v p ʁ,élèves prendront,5-2.wav,1.270,1.510
triphone,p ʁ ɑ̃,prendront,5-2.wav,1.400,1.590
triphone,ʁ ɑ̃ d,prendront,5-2.wav,1.440,1.660
triphone,ɑ̃ d ʁ,prendront,5-2.wav,1.510,1.740
triphone,d ʁ ɔ̃,prendront,5-2.wav,1.590,1.810
triphone,ʁ ɔ̃ l,prendront l'autocar,5-2.wav,1.660,1.910
triphone,ɔ̃ l o,prendront l'autocar,5-2.wav,1.740,1.980
triphone,l o t,l'autocar,5-2.wav,1.810,2.060
triphone,o t o,l'autocar,5-2.wav,1.910,2.140
triphone,t o k,l'autocar,5-2.wav,1.980,2.250
triphone,o k a,l'autocar,5-2.wav,2.060,2.400
triphone,k a ʁ,l'autocar,5-2.wav,2.140,2.570
triphone,a ʁ t,l'autocar tout,5-2.wav,2.250,2.630
triphone,ʁ t u,l'autocar tout,5-2.wav,2.400,2.760
triphone,t u a,tout à,5-2.wav,2.570,2.910
triphone,u a l,tout à l'heure,5-2.wav,2.630,2.980
triphone,a l œ,à l'heure,5-2.wav,2.790,3.140
triphone,l œ ʁ,l'heure,5-2.wav,2.910,3.360
triphone,œ ʁ p,l'heure parfois,5-2.wav,2.980,4.530
triphone,ʁ p a,l'heure parfois,5-2.wav,3.140,4.580
triphone,p a ʁ,parfois,5-2.wav,4.470,4.670
triphone,a ʁ f,parfois,5-2.wav,4.530,4.770
triphone,ʁ f w,parfois,5-2.wav,4.580,4.830
triphone,f w a,parfois,5-2.wav,4.670,5.120
triphone,w a m,parfois mon,5-2.wav,4.770,5.240
triphone,a m ɔ̃,parfois mon,5-2.wav,4.830,5.370
triphone,m ɔ̃ e,mon épicier,5-2.wav,5.180,5.460
triphone,ɔ̃ e p,mon épicier,5-2.wav,5.240,5.550
triphone,e p i,épicier,5-2.wav,5.370,5.610
triphone,p i s,épicier,5-2.wav,5.460,5.750
triphone,i s j,épicier,5-2.wav,5.550,5.810
triphone,s j e,épicier,5-2.wav,5.610,5.890
triphone,j e v,épicier vend,5-2.wav,5.750,6.100
triphone,e v ɑ̃,épicier vend,5-2.wav,5.810,6.220
triphone,v ɑ̃ a,vend à,5-2.wav,5.960,6.360
triphone,ɑ̃ a k,vend à crédit,5-2.wav,6.100,6.450
triphone,a k ʁ,à crédit,5-2.wav,6.220,6.540
triphone,k ʁ e,crédit,5-2.wav,6.360,6.620
triphone,ʁ e d,crédit,5-2.wav,6.450,6.680
triphone,e d i,crédit,5-2.wav,6.540,6.930
triphone,d i p,crédit personne,5-2.wav,6.620,7.990
triphone,i p ɛ,crédit personne,5-2.wav,6.680,8.040
triphone,p ɛ ʁ,personne,5-2.wav,7.940,8.140
triphone,ɛ ʁ s,personne,5-2.wav,7.990,8.240
triphone,ʁ s ɔ,personne,5-2.wav,8.040,8.360
triphone,s ɔ n,personne,5-2.wav,8.140,8.470
triphone,ɔ n n,personne n'a,5-2.wav,8.240,8.510
triphone,n n a,personne n'a,5-2.wav,8.360,8.560
triphone,n a a,n'a applaudi,5-2.wav,8.470,8.710
triphone,a a p,n'a applaudi,5-2.wav,8.510,8.790
triphone,a p l,applaudi,5-2.wav,8.560,8.840
triphone,p l o,applaudi,5-2.wav,8.710,8.880
triphone,l o d,applaudi,5-2.wav,8.790,8.960
triphone,o d i,applaudi,5-2.wav,8.840,9.050
triphone,d i s,applaudi ce,5-2.wav,8.880,9.200
triphone,i s ə,applaudi ce,5-2.wav,8.960,9.220
triphone,s ə b,ce beau,5-2.wav,9.050,9.350
triphone,ə b o,ce beau,5-2.wav,9.200,9.430
triphone,b o d,beau discours,5-2.wav,9.220,9.490
triphone,o d i,beau discours,5-2.wav,9.350,9.540
triphone,d i s,discours,5-2.wav,9.430,9.640
triphone,i s k,discours,5-2.wav,9.490,9.760
triphone,s k u,discours,5-2.wav,9.540,9.880
triphone,k u ʁ,discours,5-2.wav,9.640,10.080
triphone,u ʁ ʒ,discours je,5-2.wav,9.760,11.240
triphone,ʁ ʒ ə,discours je,5-2.wav,9.880,11.260
triphone,ʒ ə m,je me,5-2.wav,11.090,11.360
triphone,ə m ø,je me,5-2.wav,11.240,11.410
triphone,m ø d,me demande,5-2.wav,11.260,11.490
triphone,ø d ə,me demande,5-2.wav,11.360,11.510
triphone,d ə m,demande,5-2.wav,11.410,11.600
triphone,ə m ɑ̃,demande,5-2.wav,11.490,11.710
triphone,m ɑ̃ d,demande,5-2.wav,11.510,11.820
triphone,ɑ̃ d p,demande pourquoi,5-2.wav,11.600,11.860
triphone,d p u,demande pourquoi,5-2.wav,11.710,11.910
triphone,p u ʁ,pourquoi,5-2.wav,11.820,12.020
triphone,u ʁ k,pourquoi,5-2.wav,11.860,12.090
